timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
262864352,-1.1175871e-08,-7.450581e-09,2.7939677e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
263063127,0.0,-3.7252903e-09,1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
263265600,-3.7252903e-09,3.7252903e-09,1.8626451e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
263463121,3.7252903e-09,-1.8626451e-08,-3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
263663151,6.519258e-09,0.0,-2.9802322e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
263861855,3.7252903e-09,-3.7252903e-09,-1.4901161e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
264066854,-3.7252903e-09,2.0489097e-08,2.9802322e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
264265601,0.0,-1.8626451e-08,-1.6763806e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
264464352,2.6775524e-09,-2.2351742e-08,3.2770913e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
264665601,-1.3038516e-08,1.4901161e-08,2.0721927e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
264866860,0.0,3.7252903e-09,1.6763806e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
265066852,1.3038516e-08,0.0,-2.9802322e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
265266851,1.9557774e-08,-2.2351742e-08,5.5879354e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
265464351,1.8626451e-09,0.0,8.381903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
265663120,9.313226e-10,1.1175871e-08,-9.313226e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
265863120,-1.5832484e-08,-2.2351742e-08,1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
266063121,-1.3038516e-08,0.0,4.656613e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
266265601,-6.519258e-09,0.0,-5.5879354e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
266466850,-1.3038516e-08,3.7252903e-09,4.0978193e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
266665601,-1.4901161e-08,0.0,-3.259629e-09,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
266864352,9.313226e-09,3.7252903e-09,-1.6763806e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
267063127,5.5879354e-09,-1.8626451e-08,-2.0489097e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
267266853,-1.3038516e-08,-1.1175871e-08,1.8626451e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
267465600,0.0,-1.1175871e-08,-9.313226e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
267663122,-3.7252903e-09,1.1175871e-08,7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
267863122,0.0,-1.7695129e-08,3.3527613e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
268061854,0.0,1.4901161e-08,9.313226e-09,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
268265608,-1.8626451e-08,1.8626451e-08,-9.313226e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
268464351,4.284084e-08,-1.8626451e-08,1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
268665601,0.0,-1.8626451e-08,-1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
268863123,-3.7252903e-09,3.7252903e-09,-2.3283064e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
269061854,1.3038516e-08,7.450581e-09,7.450581e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
269266850,-3.7252903e-09,-9.313226e-10,1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
269466852,3.7252903e-09,-2.6077032e-08,-1.1175871e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
269663130,3.3527613e-08,-2.3515895e-08,4.4237822e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
269864352,1.8626451e-09,-5.5879354e-09,4.6449713e-08,0.0,0.0,-1.1920929e-07,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
270063125,5.5879354e-09,-9.313226e-09,-4.656613e-10,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
270266853,-1.6763806e-08,-2.7939677e-09,-3.632158e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
270465601,9.313226e-09,3.7252903e-09,1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
270661855,1.1175871e-08,-1.1175871e-08,-3.7252903e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
270865601,0.0,-1.1175871e-08,3.3527613e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
271063125,1.3038516e-08,0.0,-3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
271266851,-2.7939677e-08,0.0,5.2154064e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
271463123,-9.313226e-10,-1.8626451e-08,7.450581e-09,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
271861853,-1.1175871e-08,-1.1175871e-08,-3.585592e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
272063124,1.8626451e-09,-1.4901161e-08,-2.3748726e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
272266852,2.2351742e-08,-1.8626451e-09,-8.993084e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
272466851,-1.3737008e-08,3.7252903e-09,1.21071935e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
272663121,9.313226e-10,-3.7252903e-09,-1.8626451e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
272866851,1.7695129e-08,-1.1175871e-08,9.313226e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
273065600,-1.8626451e-08,-7.450581e-09,-7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
273261854,-1.8626451e-08,3.7252903e-09,-1.0244548e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
273463120,7.450581e-09,1.8626451e-08,-7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
273666858,-3.7252903e-09,-3.7252903e-09,-2.142042e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
273866853,1.4901161e-08,2.2351742e-08,2.7939677e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
274063120,-1.1175871e-08,2.7939677e-09,-1.8626451e-09,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
274266853,7.450581e-09,1.8626451e-08,3.7252903e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
274461854,-1.4901161e-08,-1.5832484e-08,-3.3527613e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
274665601,3.7252903e-09,1.8626451e-09,4.25498e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
274865600,-2.0489097e-08,3.7252903e-09,1.3969839e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
275064358,-1.0593794e-08,2.2351742e-08,-2.2351742e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
275261852,-1.8626451e-09,-1.1175871e-08,7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
275465601,5.5879354e-09,-9.313226e-09,1.8626451e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
275666852,7.450581e-09,2.2351742e-08,-1.1525117e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
275865606,2.0489097e-08,-7.450581e-09,-5.7742e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
276063122,3.7252903e-09,7.450581e-09,-2.7939677e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
276263121,3.7252903e-09,1.4901161e-08,-1.9557774e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
276463121,-3.7252903e-09,2.6077032e-08,-2.4796464e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
276665601,1.4901161e-08,-1.3969839e-09,-1.1641532e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
276865604,1.1175871e-08,9.313226e-09,-1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
277063128,-7.450581e-09,1.4901161e-08,5.122274e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
277266852,7.450581e-09,0.0,-2.9802322e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
277463120,-2.6077032e-08,5.5879354e-09,1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
277663131,1.1175871e-08,-1.8626451e-08,7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
277866856,-1.3969839e-09,7.450581e-09,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
278065604,0.0,0.0,-3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
278261851,9.313226e-10,3.7252903e-09,1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
278463120,-3.306195e-08,0.0,4.284084e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
278661853,2.2351742e-08,-2.2351742e-08,6.519258e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
278863123,2.0489097e-08,-1.4901161e-08,-1.8626451e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
279065603,2.0489097e-08,-2.2351742e-08,-3.632158e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
279265600,1.8626451e-08,-3.7252903e-09,-1.8626451e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
279466851,1.8626451e-08,1.4901161e-08,1.3969839e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
279666851,-2.2351742e-08,1.1175871e-08,-2.3283064e-10,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
279863124,1.4901161e-08,1.1175871e-08,1.1874363e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
280265601,-3.7252903e-09,-7.450581e-09,2.2351742e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
280461852,1.8626451e-08,-3.7252903e-09,-3.678724e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
280665604,2.2351742e-08,0.0,-2.4214387e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
280866851,1.4901161e-08,1.4901161e-08,1.8626451e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
281065610,-1.1175871e-08,-2.2351742e-08,4.0978193e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
281261851,1.4901161e-08,0.0,2.6077032e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
281465601,7.450581e-09,7.450581e-09,-2.6542693e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
281666851,-3.7252903e-09,-3.7252903e-09,-2.8405339e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
281865600,-5.5879354e-09,-7.450581e-09,1.1175871e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
282065601,0.0,-2.2351742e-08,-4.004687e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
282263121,1.1175871e-08,2.2351742e-08,4.0978193e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
282461858,0.0,-1.4901161e-08,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
282666851,-1.1175871e-08,-2.6077032e-08,5.401671e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
282861852,3.7252903e-09,-1.4901161e-08,-2.2351742e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
283065601,1.8626451e-08,-1.1175871e-08,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
283265600,1.1175871e-08,-2.2351742e-08,1.3038516e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
283663120,7.450581e-09,-2.2351742e-08,0.0,0.0,0.0,-0.14707607,0,1,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2
283863122,-1.8626451e-08,-1.816079e-08,0.0,0.0,0.0,-0.063524306,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
284063126,0.0,-1.1175871e-08,2.2351742e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
284263120,1.4901161e-08,0.0,-5.029142e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
284461857,1.1175871e-08,1.4901161e-08,1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
284663123,0.0,-3.7252903e-09,1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
284865601,-3.7252903e-09,5.5879354e-09,1.3038516e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
285263318,-2.6077032e-08,0.0,5.7742e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
285463121,7.450581e-09,-1.4901161e-08,9.778887e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
285665601,1.1175871e-08,-7.450581e-09,-6.519258e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
285865599,-1.4901161e-08,3.7252903e-08,0.0,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
286065600,-2.2351742e-08,2.6077032e-08,2.9802322e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
286265605,7.450581e-09,-1.1175871e-08,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
286465600,-2.2351742e-08,2.6077032e-08,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
286663120,-1.4901161e-08,1.1175871e-08,0.0,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
286863120,1.4901161e-08,3.7252903e-09,7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
287066859,-7.450581e-09,3.7252903e-09,-2.2351742e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
287263120,-2.9802322e-08,1.8626451e-08,-2.2351742e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
287465601,1.4901161e-08,-1.8626451e-08,-7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
287663123,7.450581e-09,1.8626451e-08,2.9802322e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
287863120,0.0,1.4901161e-08,7.450581e-09,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
288066850,1.1175871e-08,-1.1175871e-08,2.9802322e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
288263122,2.2351742e-08,0.0,-7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
288465601,7.450581e-09,-3.7252903e-09,1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
288665601,-2.9802322e-08,7.450581e-09,-2.2351742e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
288863122,1.4901161e-08,3.7252903e-09,3.7252903e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
289066858,-7.450581e-09,1.8626451e-08,-1.8626451e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
289265601,3.7252903e-09,-7.450581e-09,3.7252903e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
289461851,1.4901161e-08,7.450581e-09,3.3527613e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
289666856,-7.450581e-09,7.450581e-09,-2.9802322e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
289865600,-1.1175871e-08,-2.6077032e-08,1.4901161e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
290065604,2.2351742e-08,7.450581e-09,-1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
290264352,-7.450581e-09,-7.450581e-09,-1.1175871e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
290465601,-1.1175871e-08,-7.450581e-09,7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
290663122,-3.7252903e-09,-7.450581e-09,7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
290864351,7.450581e-09,-3.7252903e-09,2.0489097e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
291065602,1.1175871e-08,1.8626451e-08,1.6530976e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
291265604,7.450581e-09,2.2351742e-08,4.9825758e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
291466853,-3.7252903e-09,2.2351742e-08,9.662472e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
291665601,0.0,1.3038516e-08,5.5879354e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
291865605,1.4901161e-08,1.8626451e-09,9.429641e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
292063120,-5.5879354e-09,-2.9802322e-08,-3.3527613e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
292264351,-1.4901161e-08,-1.21071935e-08,5.5413693e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
292463122,-7.450581e-09,1.21071935e-08,2.9802322e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
292661851,-1.8626451e-08,0.0,-3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
293065609,0.0,-1.3969839e-09,2.9802322e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
293261851,-3.7252903e-09,-1.3038516e-08,1.1175871e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
293463120,1.8626451e-08,-1.6763806e-08,-1.9557774e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
293665600,-1.1175871e-08,2.5844201e-08,-1.2892997e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
293863120,2.0489097e-08,1.4901161e-08,1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
294066851,3.7252903e-09,2.6077032e-08,-3.3527613e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
