timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
200552017,200551729,-0.45798662,0.011608458,-0.012982555,0.8887885,0.9999934,-6.8016615e-10,1.4617427e-09,0.0036482369,2
201052009,201051730,-0.45811152,0.011673757,-0.013014696,0.8887228,0.9999934,-6.8016615e-10,1.4617427e-09,0.0036482369,2
201551993,201551729,-0.4583053,0.011694225,-0.013105655,0.8886213,0.9999934,-6.8016615e-10,1.4617427e-09,0.0036482369,2
202052004,202051729,-0.45843348,0.0116878655,-0.013157351,0.8885546,0.9999934,-6.8016615e-10,1.4617427e-09,0.0036482369,2
202552034,202551729,-0.45855242,0.011691785,-0.013153782,0.8884931,0.9999934,-6.8016615e-10,1.4617427e-09,0.0036482369,2
203052045,203051731,-0.4587514,0.01169189,-0.013147554,0.8883904,0.9999934,-6.8016615e-10,1.4617427e-09,0.0036482369,2
203551992,203551729,-0.45897484,0.011670782,-0.013115889,0.88827586,0.9999934,-6.8016615e-10,1.4617427e-09,0.0036482369,2
204052017,204051730,-0.45908788,0.011665215,-0.013151867,0.888217,0.9999934,-6.8016615e-10,1.4617427e-09,0.0036482369,2
204552009,204551729,-0.45921087,0.01141065,-0.013146453,0.88815683,0.9999934,-6.8016615e-10,1.4617427e-09,0.0036482369,2
205052006,205051729,-0.4596101,0.010836566,-0.012935648,0.88796055,0.9999934,-6.8016615e-10,1.4617427e-09,0.0036482369,2
205552022,205551729,-0.46225652,-0.008751751,0.014401927,0.8865862,0.9999934,-6.8016615e-10,1.4617427e-09,0.0036482369,2
206052010,206051729,-0.4933069,0.002845557,-0.011148716,0.8697793,0.9999934,-6.8016615e-10,1.4617427e-09,0.0036482369,2
207052000,207051729,-0.52042234,0.009728044,-0.008027189,0.8538159,0.9999934,-6.8016615e-10,1.4617427e-09,0.0036482369,2
207552009,207551729,-0.5099338,0.0050696023,-0.011974148,0.8601154,0.9999934,-6.8016615e-10,1.4617427e-09,0.0036482369,2
208051981,208051729,-0.4783447,-0.008749302,0.015880968,0.87798506,0.9999934,-6.8016615e-10,1.4617427e-09,0.0036482369,2
208552035,208551729,-0.44777736,0.008805349,0.01709145,0.89393836,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
209052010,209051729,-0.45440754,0.05002446,0.030312285,0.8888715,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
209551997,209551730,-0.50088525,0.05819134,0.035358693,0.86283106,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
210051986,210051729,-0.54221076,0.06828818,0.039515942,0.83653027,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
210552005,210551729,-0.5449073,0.057032503,0.044793464,0.8353545,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
211551986,211551729,-0.56925344,0.010330855,0.01805218,0.821899,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
212051985,212051729,-0.55643225,0.011436732,0.0043044495,0.8308031,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
212552014,212551729,-0.55538845,-0.02009693,-0.012062519,0.83126074,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
213052005,213051729,-0.5563723,-0.06094754,-0.04783559,0.8273132,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
213552008,213551729,-0.5657321,-0.031817958,-0.040086374,0.82299936,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
214051991,214051729,-0.5721634,-0.024001442,-0.026904719,0.8193467,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
214552037,214551729,-0.5743258,0.004801187,-0.014324005,0.8184874,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
215052018,215051730,-0.5720836,0.017686112,-0.0068309223,0.8199763,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
215551992,215551732,-0.5652323,0.025616344,0.00054268277,0.8245338,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
216051983,216051729,-0.551442,0.05768376,0.0168255,0.8320464,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
216552013,216551729,-0.55107087,0.07911589,0.03323765,0.8300342,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
217052002,217051729,-0.55710524,0.01405092,0.002516682,0.8303192,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
217552011,217551730,-0.56290406,0.021704087,-0.00034558625,0.82623714,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
218051984,218051729,-0.55877054,0.1581407,0.105958454,0.8071802,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
218552030,218551729,-0.5596689,0.07699149,0.03467255,0.8244033,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
219052001,219051729,-0.55358654,0.022567907,0.00036735425,0.8324858,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
219551986,219551729,-0.5533745,0.04260736,0.023267493,0.8315167,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
220051993,220051729,-0.5559934,0.057893854,0.017950062,0.8289738,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
221052007,221051731,-0.55671036,-0.0009681476,-0.019259991,0.8304829,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
221551982,221551729,-0.5725837,0.0048342664,-0.017099822,0.81965375,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
222051961,222051730,-0.58043534,0.01642755,0.0059779347,0.81411874,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
222552007,222551730,-0.5722552,0.035899438,0.0014470824,0.8192882,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
223051994,223051728,-0.5579281,0.023024471,-0.0069358354,0.82954097,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
223551990,223551729,-0.569175,0.004036698,0.010487394,0.8221397,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
224051984,224051729,-0.57444876,-0.0041934005,0.006295513,0.81850564,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
224552006,224551729,-0.5535008,0.0082512945,0.00025039224,0.83280784,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
225051998,225051729,-0.5398851,0.014857726,0.0063963286,0.8415833,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
225551983,225551729,-0.55717915,0.014978161,0.009170835,0.83020663,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
226052002,226051729,-0.55615807,0.0060197264,-0.0065041357,0.8310293,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
226552037,226551729,-0.56389254,0.0002395715,0.014057142,0.82572854,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
227051991,227051729,-0.5534769,-0.0061285016,0.024816036,0.83247215,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
227551960,227551729,-0.5390602,0.0015451456,0.021101056,0.8420015,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
228051960,228051729,-0.54855025,-0.0018714484,0.03178966,0.83551097,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
228551995,228551729,-0.57977057,0.002573802,0.008730353,0.81472903,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
229051991,229051729,-0.5629802,0.008101115,-0.0066848206,0.8264038,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
229551961,229551729,-0.57111233,-0.0019353606,0.010377409,0.8208041,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
230051958,230051729,-0.56499445,0.0021604495,0.0069345487,0.8250628,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
230551995,230551729,-0.55760396,0.0077823685,0.010837038,0.8299999,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
231051990,231051729,-0.5592863,-0.0020659254,0.004972562,0.8289571,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
231551978,231551728,-0.5549034,0.021226434,0.008518772,0.83160037,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
232051960,232051728,-0.5572053,0.011036934,-0.0005503187,0.8303012,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
232551993,232551729,-0.5686845,0.018776864,0.0069115446,0.8223125,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
233051999,233051729,-0.5581057,0.019499777,-0.004419553,0.82952905,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
233551961,233551729,-0.5405628,-0.006193084,0.001650056,0.8412794,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
235052022,235051729,-0.5708007,0.015017405,0.0132153565,0.820845,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
235551984,235551730,-0.563218,0.04053618,0.013873769,0.82519686,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
236051982,236051729,-0.58316517,0.0078079943,0.0111181075,0.81224,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
236551959,236551729,-0.56312287,0.019662995,-0.010548409,0.8260719,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
237052002,237051729,-0.5594178,0.015713688,0.008320219,0.8286951,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
237551992,237551728,-0.5678696,0.021613326,-0.0054771155,0.82281655,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
238051954,238051728,-0.5801674,0.015599549,-0.008013916,0.81430846,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
238552003,238551729,-0.5764719,0.0135547165,-0.0066479146,0.81697756,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
239052029,239051729,-0.5699744,0.008246426,4.7811147e-05,0.8216211,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
239551994,239551729,-0.5521118,-0.11829291,0.112705775,0.8176043,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
240051958,240051729,-0.5463008,-0.043288972,0.04893895,0.8350369,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
240551979,240551729,-0.54538876,0.005987384,0.01714214,0.83798665,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
241052028,241051729,-0.5480858,0.034920353,-0.015162087,0.8355553,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
241552024,241551729,-0.5531639,0.04551537,-0.020449337,0.83157676,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
242051960,242051728,-0.56060004,0.048906554,-0.024347717,0.82628256,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
242551983,242551729,-0.5677443,0.037262384,-0.007051943,0.8223311,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
243051990,243051729,-0.5579782,0.024667539,-0.007552902,0.82945454,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
243551994,243551729,-0.54867125,0.12840675,-0.07331429,0.82285875,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
244051981,244051728,-0.5650881,0.030705366,-0.012920733,0.82435787,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
244551977,244551729,-0.5638279,-0.013598175,0.024667082,0.825412,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
245051996,245051729,-0.5667261,-0.02822876,0.035406023,0.8226611,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
245552002,245551728,-0.56089026,-0.021129752,0.035347804,0.8268653,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
246051958,246051729,-0.5554022,-0.010263436,0.0223949,0.83121693,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
246551978,246551729,-0.55549014,-0.01694725,0.022320688,0.8310508,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
247051990,247051729,-0.5455042,-0.06498303,0.045853857,0.834326,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
248051961,248051729,-0.5454542,0.05849885,-0.042151112,0.83503354,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
248551960,248551729,-0.5476373,0.061553497,-0.041395254,0.8334213,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
249552017,249551729,-0.5671867,0.032976277,-0.02342565,0.8225953,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
250051977,250051729,-0.5656736,0.011776318,-0.009839861,0.82448643,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
250551981,250551729,-0.5699949,-0.004754579,0.021014918,0.82136565,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
251051995,251051729,-0.5678667,-0.018612875,0.03769642,0.8220462,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
251552016,251551729,-0.5652094,-0.006614269,0.02998477,0.8243758,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
252051959,252051729,-0.5618505,0.0015300735,0.025158616,0.8268548,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
252551959,252551729,-0.55151457,0.012344562,0.02171509,0.8337912,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
253051997,253051729,-0.5515567,0.004898728,0.023101898,0.83380306,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
253551994,253551729,-0.55469984,-0.016861433,0.029881993,0.8313429,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
254051979,254051729,-0.56991947,0.026325691,-0.006315519,0.82125455,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
254551980,254551729,-0.56505966,0.0524477,-0.02466679,0.8230119,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
255051996,255051729,-0.55698913,0.054263636,-0.01180443,0.82866114,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
255551999,255551729,-0.54811597,0.030109635,0.0048432583,0.83584625,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
256051977,256051729,-0.5435047,0.02529315,0.01983371,0.8387906,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
256551978,256551729,-0.55318844,0.024600219,0.0032417597,0.8326866,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
257551997,257551729,-0.56988114,0.018256439,0.012501273,0.8214292,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
258051960,258051729,-0.5679995,-0.02661428,0.022140075,0.8223005,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
258551985,258551728,-0.55817175,0.0020352278,-0.009488069,0.82966876,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
259051995,259051729,-0.55668366,0.0035662325,-0.020183405,0.8304717,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
259551995,259551729,-0.5580295,0.022954062,-0.012611268,0.82940775,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
260051961,260051729,-0.5622144,0.036411576,-0.010294397,0.82612544,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
260551977,260551730,-0.55164135,0.029679667,-0.005652294,0.8335342,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
261051994,261051729,-0.54311687,0.02983077,-0.03150086,0.83853567,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
261551996,261551730,-0.56020844,0.030865176,0.013789592,0.82766163,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
262051958,262051729,-0.56077826,0.022010123,0.03318188,0.8270081,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
262551960,262551729,-0.56715614,0.026844975,0.027011503,0.82272947,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
263052003,263051729,-0.5743955,0.026811501,0.023281785,0.8178075,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
263551997,263551729,-0.5796587,0.031983584,0.0019146724,0.8142292,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
264051961,264051729,-0.5746269,0.026694182,0.0011050891,0.8179793,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
264551981,264551729,-0.55485237,0.057856523,0.055601142,0.82807004,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
265051996,265051729,-0.5520872,0.046537973,0.044410918,0.8313012,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
265552027,265551729,-0.5544218,0.03539879,0.010691825,0.83141404,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
266051989,266051729,-0.5581441,0.012184738,-0.0060235723,0.8296328,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
266551965,266551730,-0.55835426,-0.0025627753,-0.032825314,0.828949,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
267051995,267051729,-0.55411863,-0.0038233523,-0.031653933,0.8318269,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
267551994,267551729,-0.5616876,-0.0043301065,-0.025401004,0.82694805,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
268051982,268051729,-0.56533855,-0.003028035,-0.0146353245,0.8247236,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
268551998,268551729,-0.5595483,0.013282473,-0.013623393,0.82857937,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
269051995,269051729,-0.57957304,-0.0510126,-0.06500365,0.8107203,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
269551995,269551730,-0.7144314,-0.0062474613,-0.015648702,0.69950265,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
270051981,270051729,-0.8511593,0.01771368,0.0013830009,0.5246068,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
270551981,270551729,-0.95533234,0.025741694,-0.0028822806,0.2943967,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
271051997,271051729,-0.99892825,0.027143275,-0.010989079,0.035845555,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
272051959,272051729,-0.90135103,0.0113482885,-0.010873921,-0.43280405,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
272551961,272551729,-0.7737184,0.005993425,-0.018943466,-0.6332181,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
273051958,273051729,-0.59559786,-0.0031182503,-0.016585926,-0.80310553,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
274052044,274051729,-0.18016046,-0.001211085,-0.022955336,-0.98336864,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
274551987,274551729,0.06769994,-0.004400461,-0.015726104,-0.99757206,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
275051960,275051728,0.32537705,-0.0051984545,-0.013751522,-0.94547015,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
275551998,275551728,0.5601167,-0.010317672,-0.0067154,-0.8283223,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
276051997,276051729,0.73166794,-0.0067891753,0.002620397,-0.68162245,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
276551988,276551729,0.8784329,-0.0072636777,0.00067415176,-0.47780997,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
277051959,277051729,0.9695921,-0.010505849,0.003756775,-0.2444725,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
277551997,277551729,0.9977216,-0.0030984492,0.0070084576,-0.067028575,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
278051998,278051728,0.9991538,0.004679835,0.024536638,-0.03267737,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
278551962,278551729,0.9981367,0.007182207,0.024448598,-0.055443306,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
279051987,279051733,0.99718684,0.0010923723,0.018965779,-0.072508425,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
279552016,279551730,0.99723727,-0.0021401276,0.022502733,-0.07075901,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
280551982,280551729,0.9949426,-0.022829328,0.025914034,-0.09432142,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
281051959,281051729,0.9950082,-0.026333412,0.03102852,-0.09111865,0.9999127,-2.4432174e-09,-2.5613414e-09,-0.013220891,3
