timestamp,position[0],position[1],position[2],velocity[0],velocity[1],velocity[2],acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],yaw,yawspeed
233662260,-5.7658434,-13.907815,nan,0.0,0.0,-0.30081648,0.0,0.0,-0.0060323775,nan,nan,8.0,-1.9502478,1e-45
233862310,-5.7658434,-13.907815,nan,0.0,0.0,-0.29752576,0.0,0.0,0.0,nan,nan,0.0,-1.9502478,1e-45
234262445,-5.7658434,-13.907815,nan,0.0,0.0,-0.29752576,0.0,0.0,0.0,nan,nan,0.0,-1.9502478,1e-45
234862303,-5.7658434,-13.907815,nan,0.0,0.0,-0.2975258,0.0,0.0,0.0,nan,nan,0.0,-1.9502478,1e-45
235052498,-5.7658434,-13.907815,nan,0.0,0.0,-0.29712352,0.0,0.0,-0.08022262,nan,nan,8.0,-1.9502478,1e-45
235262288,-5.7658434,-13.907815,nan,0.0,0.0,-0.2975271,0.0,0.0,0.0045791864,nan,nan,-8.0,-1.9502478,1e-45
235462338,-5.7658434,-13.907815,nan,0.0,0.0,-0.30077955,0.0,0.0,0.025050506,nan,nan,8.0,-1.9502478,1e-45
235662257,-5.7658434,-13.907815,nan,0.0,0.0,-0.29909536,0.0,0.0,-0.158472,nan,nan,-8.0,-1.9502478,1e-45
235862269,-5.7658434,-13.907815,nan,0.0,0.0,-0.29922104,0.0,0.0,-0.15988788,nan,nan,8.0,-1.9502478,1e-45
236052441,-5.7658434,-13.907815,nan,0.0,0.0,-0.29902422,0.0,0.0,-0.10165136,nan,nan,-8.0,-1.9502478,1e-45
236262269,-5.7658434,-13.907815,nan,0.0,0.0,-0.29752576,0.0,0.0,0.0,nan,nan,0.0,-1.9502478,1e-45
236462312,-5.7658434,-13.907815,nan,0.0,0.0,-0.29752576,0.0,0.0,0.0,nan,nan,0.0,-1.9502478,1e-45
236662290,-5.7658434,-13.907815,nan,0.0,0.0,-0.2958089,0.0,0.0,-0.15708801,nan,nan,-8.0,-1.9502478,1e-45
236862299,-5.7658434,-13.907815,nan,0.0,0.0,-0.2992782,0.0,0.0,0.157,nan,nan,8.0,-1.9502478,1e-45
237052489,-5.7658434,-13.907815,nan,0.0,0.0,-0.29707363,0.0,0.0,0.08548202,nan,nan,8.0,-1.9502478,1e-45
237262295,-5.7658434,-13.907815,nan,0.0,0.0,-0.29752576,0.0,0.0,0.0,nan,nan,0.0,-1.9502478,1e-45
237462290,-5.7658434,-13.907815,nan,0.0,0.0,-0.29925475,0.0,0.0,0.158192,nan,nan,8.0,-1.9502478,1e-45
237862263,-5.7658434,-13.907815,nan,0.0,0.0,-0.29752576,0.0,0.0,0.0,nan,nan,0.0,-1.9502478,1e-45
238052433,-5.7658434,-13.907815,nan,0.0,0.0,-0.29792392,0.0,0.0,-0.079816,nan,nan,-8.0,-1.9502478,1e-45
238262254,-5.7658434,-13.907815,nan,0.0,0.0,-0.30081877,0.0,0.0,0.0,nan,nan,0.0,-1.9502478,1e-45
238462253,-5.7658434,-13.907815,nan,0.0,0.0,-0.29752576,0.0,0.0,0.0,nan,nan,0.0,-1.9502478,1e-45
238662292,-5.7658434,-13.907815,nan,0.0,0.0,-0.29752576,0.0,0.0,0.0,nan,nan,0.0,-1.9502478,1e-45
238862324,-5.7658434,-13.907815,nan,0.0,0.0,-0.29752576,0.0,0.0,0.0,nan,nan,0.0,-1.9502478,1e-45
239062602,-5.7658434,-13.907815,nan,0.0,0.0,-0.29913762,0.0,0.0,-0.160592,nan,nan,-8.0,-1.9502478,1e-45
239166161,-3.6850133,-14.156381,-18.659094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
239366153,-3.4850132,-14.156381,-18.659094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
239566143,-3.2850132,-14.156381,-18.659094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
239766144,-3.0850132,-14.156381,-18.659094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
239966147,-2.885013,-14.156381,-18.659094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
240166144,-2.885013,-14.156381,-18.659094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
240366140,-2.885013,-14.156381,-18.659094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
240566139,-2.885013,-14.156381,-18.659094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
240766138,-2.885013,-14.156381,-18.659094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
240966132,-2.885013,-14.156381,-18.659094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
241166134,-2.885013,-14.156381,-18.659094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
241366133,-2.885013,-14.156381,-18.659094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
241566132,-2.885013,-14.156381,-18.659094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
241766129,-2.885013,-14.156381,-18.659094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
241966086,-2.885013,-14.156381,-18.659094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
242166122,-2.885013,-14.156381,-18.659094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
242566099,-2.885013,-14.156381,-18.659094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
242766091,-2.885013,-14.156381,-18.659094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
242966110,-2.885013,-14.156381,-18.659094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
243166089,-5.439053,-14.142381,-18.843815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
243366097,-5.615367,-14.149515,-18.749674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
243566082,-5.615367,-14.149515,-18.749674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
243766078,-5.615367,-14.149515,-18.749674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
243966067,-5.615367,-14.149515,-18.749674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
244166069,-5.615367,-14.149515,-18.749674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
244366068,-5.615367,-14.149515,-18.749674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
244566050,-5.615367,-14.149515,-18.749674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
244766055,-5.615367,-14.149515,-18.749674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
244966036,-5.615367,-14.149515,-18.749674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
245166028,-5.615367,-14.149515,-18.749674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
245566021,-5.615367,-14.149515,-18.749674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
245766010,-5.615367,-14.149515,-18.749674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
245966026,-5.615367,-14.149515,-18.749674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
246165991,-5.615367,-14.149515,-18.749674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
246365989,-5.615367,-14.149515,-18.749674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
246565943,-3.0498803,-14.213512,-18.73373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
246765957,-3.13164,-14.211804,-18.791283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
246965952,-3.2951593,-14.208388,-18.906391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
247365932,-3.622198,-14.201557,-19.136606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
247565925,-3.7857175,-14.198142,-19.251713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
247765905,-3.9492369,-14.194726,-19.366821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
247965925,-4.1127563,-14.191311,-19.481928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
248165919,-4.2762756,-14.187895,-19.597036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
248365902,-4.439795,-14.18448,-19.712143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
248565894,-4.6033144,-14.181064,-19.827251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
248765908,-4.766834,-14.177649,-19.942358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
249165868,-5.0938725,-14.170817,-20.172573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
249365841,-5.257392,-14.167401,-20.287682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
249565834,-5.4209113,-14.163986,-20.402788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
249765816,-5.5844307,-14.16057,-20.517897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
249965803,-5.6661906,-14.158863,-20.57545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
250165772,-5.6661906,-14.158863,-20.57545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
250365854,-5.6661906,-14.158863,-20.57545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
250565760,-5.6661906,-14.158863,-20.57545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
250765701,-5.6661906,-14.158863,-20.57545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
250965685,-5.6661906,-14.158863,-20.57545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
251165673,-5.6661906,-14.158863,-20.57545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
251366085,-5.6661906,-14.158863,-20.57545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
251565653,-5.6661906,-14.158863,-20.57545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
251765640,-5.6661906,-14.158863,-20.57545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
251965630,-5.6661906,-14.158863,-20.57545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
252165604,-5.6661906,-14.158863,-20.57545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
252365600,-5.6661906,-14.158863,-20.57545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
252565578,-5.6661906,-14.158863,-20.57545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
252765546,-5.6661906,-14.158863,-20.57545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
252965516,-4.5806446,-14.273194,-19.933834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
253165490,-4.717693,-14.259902,-19.788778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
253365504,-4.7862167,-14.253256,-19.71625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
253565489,-4.923265,-14.239963,-19.571194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
253765480,-5.0603127,-14.22667,-19.426138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
253965451,-5.197361,-14.213378,-19.281082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
254165422,-5.3344088,-14.200086,-19.136026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
254365412,-5.471457,-14.186793,-18.99097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
254565426,-5.608505,-14.1735,-18.845915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
254765386,-5.6770287,-14.166854,-18.773388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
254965352,-5.6770287,-14.166854,-18.773388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
255165329,-5.6770287,-14.166854,-18.773388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
255365367,-5.6770287,-14.166854,-18.773388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
255565309,-5.6770287,-14.166854,-18.773388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
255765290,-5.6770287,-14.166854,-18.773388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
255965277,-5.6770287,-14.166854,-18.773388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
256165241,-5.6770287,-14.166854,-18.773388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
256365238,-5.6770287,-14.166854,-18.773388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
257165142,-5.6770287,-14.166854,-18.773388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
257365122,-5.6770287,-14.166854,-18.773388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
257565111,-5.6770287,-14.166854,-18.773388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
257765101,-5.02815,-14.106506,-19.40354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
257965064,-5.07643,-13.918321,-19.356052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
258164999,-5.1247096,-13.730134,-19.308565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
258365031,-5.172989,-13.541948,-19.261078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
258565051,-5.2212687,-13.353763,-19.21359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
258764971,-5.2695484,-13.165576,-19.166101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
258964930,-5.317828,-12.97739,-19.118614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
259164921,-5.366108,-12.789204,-19.071127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
259364903,-5.414387,-12.601018,-19.02364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
259564889,-5.462667,-12.412832,-18.976152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
259764839,-5.5109468,-12.224646,-18.928663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
259964854,-5.5350866,-12.130553,-18.90492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
260164811,-5.5833664,-11.942367,-18.857433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
260364814,-5.6316457,-11.754181,-18.809944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
260564795,-5.6799254,-11.565994,-18.762457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
260764766,-5.728205,-11.377809,-18.71497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
260964740,-5.752345,-11.283715,-18.691227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
261164704,-5.752345,-11.283715,-18.691227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
261764658,-5.752345,-11.283715,-18.691227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
261964609,-5.752345,-11.283715,-18.691227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
262164591,-5.752345,-11.283715,-18.691227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
262364581,-5.752345,-11.283715,-18.691227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
262564549,-5.752345,-11.283715,-18.691227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
262764514,-5.752345,-11.283715,-18.691227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
262964485,-5.752345,-11.283715,-18.691227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
263164471,-5.752345,-11.283715,-18.691227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
263364461,-5.752345,-11.283715,-18.691227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
263564432,-5.752345,-11.283715,-18.691227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
263764406,-5.752345,-11.283715,-18.691227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
263964362,-5.3121953,-12.398707,-18.904917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
264164338,-5.3636813,-12.590104,-18.878149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
264364299,-5.4151673,-12.781501,-18.85138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
264564303,-5.466654,-12.972898,-18.824612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
264764278,-5.51814,-13.164293,-18.797844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
264964248,-5.569626,-13.35569,-18.771076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
265164213,-5.621112,-13.547087,-18.744308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
265364198,-5.672598,-13.738483,-18.717539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
265564169,-5.724084,-13.92988,-18.690771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
265764144,-5.749827,-14.0255785,-18.677387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
265964108,-5.749827,-14.0255785,-18.677387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
266164081,-5.749827,-14.0255785,-18.677387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
266364040,-5.749827,-14.0255785,-18.677387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
266564042,-5.749827,-14.0255785,-18.677387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
266764011,-5.749827,-14.0255785,-18.677387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
266963984,-5.749827,-14.0255785,-18.677387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
267163948,-5.749827,-14.0255785,-18.677387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
267363931,-5.749827,-14.0255785,-18.677387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
267563912,-5.749827,-14.0255785,-18.677387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
267763877,-5.749827,-14.0255785,-18.677387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
267963843,-5.749827,-14.0255785,-18.677387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
268163819,-5.749827,-14.0255785,-18.677387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
268363810,-5.749827,-14.0255785,-18.677387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
268563771,-5.749827,-14.0255785,-18.677387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
268763725,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8601547,0.0
268963683,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6601548,0.0
269163664,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4601548,0.0
269363619,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2601547,0.0
269563631,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1601548,0.0
269763590,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9601548,0.0
269963563,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7601548,0.0
270163528,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5601548,0.0
270363524,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36015478,0.0
270563495,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16015477,0.0
270763452,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03984523,0.0
270963430,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23984523,0.0
271163381,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43984523,0.0
271363372,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63984525,0.0
271763327,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0398452,0.0
271963256,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2398453,0.0
272163232,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4398452,0.0
272363218,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6398453,0.0
272563177,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8398452,0.0
272763135,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0398452,0.0
272963145,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2398453,0.0
273163026,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4398453,0.0
273363076,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5398452,0.0
273563041,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7398453,0.0
273763027,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9398453,0.0
273962973,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1398451,0.0
274162968,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3398452,0.0
274362923,-5.5876637,-12.813301,-18.703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5398452,0.0
