timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
200961948,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.4565,6416.4565,0.32699153,0.0052666636,2.0044023e-10,-0.13538712,0.28573596,-9.968456,-0.012625686,-0.0015864498,0.0003848132,4.2215314,1.5875672,1.6442922,0.0011113888,0.0003652084,0.00016644385,22.56016,22.56016
202001914,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.4785,6416.4785,0.42720106,0.0070298663,2.235685e-10,-0.13280977,0.2670353,-9.940105,-0.01264497,-0.0012890932,0.00059399253,6.218221,0.7912229,1.6493684,0.00065833074,0.00056746043,0.000113227,22.559277,22.559277
202941942,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.4746,6416.4746,0.45551804,0.008068979,2.9201838e-10,-0.15849182,0.32987824,-9.963445,-0.013781439,-0.0012675944,6.536636e-05,4.9702353,1.078543,1.6506821,0.0010973531,0.00052530575,0.00018430703,22.555094,22.555094
203986916,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.4697,6416.4697,0.7586093,0.011649137,1.058129e-09,-0.11669257,0.33567464,-9.964052,-0.013090993,-0.001338775,0.0013045212,15.4078865,29.386883,1.9727083,0.0029153093,0.000698904,0.0005313572,22.56312,22.56312
204921938,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.5073,6416.5073,3.4376807,0.05193201,6.039162e-09,-0.28544044,0.18943888,-9.98342,-0.01051491,-0.0023579507,0.00014656327,26.75093,19.5442,39.81353,0.0110984035,0.011652206,0.0016011246,22.581831,22.581831
205966917,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.5645,6416.5645,3.899903,0.06109153,5.084348e-08,-0.08628942,0.08167209,-10.239427,-0.22149898,-0.12592551,0.12650229,126.69145,55.705105,69.58941,0.059019867,0.040314153,0.008960337,22.578571,22.578571
207001949,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.605,6416.605,4.9581985,0.07668364,3.858308e-08,-0.018626481,0.0392097,-10.340166,0.06364445,0.07307995,0.04777043,93.77226,36.339558,78.98158,0.023648072,0.026158974,0.0057888725,22.559736,22.559736
207941913,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.612,6416.612,3.788541,0.06183842,5.017171e-08,-0.17492247,-0.095964275,-10.158861,0.072384626,-0.022856064,-0.16898003,55.750275,29.74676,43.3212,0.017525803,0.011845745,0.004639138,22.578783,22.578783
208981949,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.6055,6416.6055,4.41801,0.07607062,3.881801e-08,-0.0717482,-0.04505012,-10.114113,0.008650407,-0.1318068,0.04143367,75.90475,45.9193,62.414036,0.019178906,0.020388404,0.0033540104,22.600624,22.600624
209926914,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.6084,6416.6084,3.9445987,0.06509311,4.8753705e-08,-0.27546805,-0.11048689,-10.209206,-0.04663969,0.09104929,0.14904116,94.47933,65.65125,58.845997,0.023120841,0.028771995,0.013144976,22.598602,22.598602
211906913,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.636,6416.636,4.612413,0.07478661,5.4096308e-08,-0.31847763,-0.01452221,-8.407649,-0.07384129,-0.05261484,-0.07923297,146.68904,56.8311,53.02634,0.06752248,0.036735494,0.005539073,22.57676,22.57676
212951941,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.674,6416.674,5.502158,0.07932093,5.962621e-08,-0.5347303,-0.028083608,-10.151597,-0.065025784,0.057193298,-0.019664593,501.32797,151.55377,216.01385,0.12632607,0.1202669,0.014205618,22.582348,22.582348
213996924,3407898,3407898,0,0,0,0,0,0,0,0,799.99994,799.99994,6416.68,6416.68,4.348797,0.0711805,2.9619795e-08,-0.41370484,0.041639306,-10.0644455,0.015538899,-0.08817692,0.036248364,178.65749,57.810673,79.579926,0.051765796,0.058688454,0.005076421,22.597689,22.597689
214941938,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.675,6416.675,4.524045,0.068112426,3.6614992e-08,-0.36199093,0.53404415,-9.998108,0.0044329413,0.052366953,-0.020115858,328.47955,98.108604,118.04358,0.09089776,0.06492255,0.0072402786,22.5834,22.5834
215986919,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.696,6416.696,5.712882,0.081428014,1.245051e-07,-0.7891454,-0.15252686,-10.004897,-0.08786876,-0.28197634,-0.12169253,989.99854,144.147,235.5351,0.08195417,0.14427663,0.012281551,22.603924,22.603924
216911945,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.682,6416.682,6.6251154,0.092548504,1.7946341e-07,-0.99700856,0.3473863,-10.104548,0.033311795,0.45915604,0.020104768,973.9676,309.18842,262.1,0.15955192,0.13739957,0.030526439,22.605585,22.605585
217951924,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.6865,6416.6865,7.451584,0.11685866,2.962088e-07,-1.0604151,0.17371595,-10.197505,0.08059588,-0.7679983,0.023567436,1184.785,336.33057,376.30026,0.20228724,0.12780395,0.031212134,22.58687,22.58687
218986952,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.7217,6416.7217,7.255117,0.11653422,1.07471486e-07,-0.26413903,0.48527727,-9.958273,-0.048375215,-0.15536591,-0.069550246,896.13116,388.31186,297.32877,0.18897383,0.15703407,0.033992644,22.60413,22.60413
219921913,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.744,6416.744,7.0618167,0.10198907,9.169606e-08,-0.6661486,0.032406684,-9.614152,-0.08613196,-0.14351673,-0.0115032,889.5836,250.255,304.37888,0.17744465,0.18356463,0.021075834,22.578964,22.578964
220966950,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.772,6416.772,7.3072557,0.103327245,9.7528705e-08,-0.91441077,0.05852165,-9.985736,-0.017120292,0.12142099,0.015516586,777.0023,236.26613,270.85724,0.15753178,0.16137183,0.02059154,22.59508,22.59508
222001912,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.787,6416.787,5.9101667,0.091183044,8.8991754e-08,-1.1925813,0.21474963,-10.23947,0.13737279,-0.11383178,0.07100889,396.85342,158.87727,208.21112,0.15094084,0.07631989,0.015773712,22.604984,22.604984
222931957,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.789,6416.789,4.5417647,0.07054287,3.1155334e-08,-0.21647598,-0.047125887,-10.161989,-0.09919815,0.028853381,-0.049118478,87.86105,35.033283,78.80537,0.03413165,0.031498965,0.0033915734,22.58452,22.58452
223976914,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.77,6416.77,4.338754,0.06540884,5.4700482e-08,-0.37148374,0.0028342977,-9.945166,-0.13637464,-0.08125122,-0.073372014,105.86158,64.13644,107.633736,0.039804954,0.031714834,0.006340023,22.581367,22.581367
224906952,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.7617,6416.7617,3.7769072,0.05863044,2.569553e-08,-0.4897664,-0.13046566,-9.796125,0.061412692,-0.064222865,-0.05716918,130.9951,27.659641,92.146545,0.022323316,0.044993963,0.006797722,22.602745,22.602745
225946917,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.7627,6416.7627,3.8280387,0.06409128,2.7027891e-08,-0.51669693,-0.15624663,-10.2899885,0.09486894,0.059829984,-0.018937452,125.5234,42.642796,78.46277,0.04319946,0.06523283,0.007282851,22.59686,22.59686
226991965,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.787,6416.787,4.2327733,0.07528509,4.610186e-08,-0.4933536,-0.22762015,-10.105623,-0.0103254765,0.12613505,-0.08968646,179.17726,46.737484,76.504326,0.032458887,0.0627921,0.008127026,22.596712,22.596712
227931926,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.807,6416.807,4.2929254,0.078323,3.721772e-08,-0.5409858,-0.3244411,-9.951354,0.074102804,-0.0035322874,0.08194566,170.36502,79.946045,88.993614,0.063027516,0.05218932,0.006212813,22.603672,22.603672
228971932,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.8135,6416.8135,4.1547623,0.07166784,6.734769e-08,-0.13751158,-0.29510614,-9.978702,0.0014785379,0.052218303,-0.14115296,193.62282,49.366787,113.912834,0.07520066,0.06126962,0.009796426,22.582932,22.582932
230001914,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.811,6416.811,4.2745743,0.07618269,3.963404e-08,-0.5284257,-0.18062685,-9.8106,-0.05235762,0.038301073,-0.06165672,72.25415,68.80142,93.10843,0.08447136,0.026425654,0.012315517,22.586588,22.586588
230931938,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.809,6416.809,4.451768,0.074363776,9.718811e-08,-0.77659273,-0.08411541,-8.949157,0.091838814,0.11952301,0.030091595,308.92035,66.76226,177.17752,0.056572855,0.16004764,0.00369043,22.564709,22.564709
231976916,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.8164,6416.8164,3.9105134,0.06747959,4.9894513e-08,-0.49049878,0.094314426,-10.069204,-0.09954947,0.031113567,-0.002405413,220.53052,65.448494,124.74385,0.07859722,0.08170398,0.010406961,22.583754,22.583754
232906954,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.8135,6416.8135,3.903917,0.066302955,4.304045e-08,-0.6138012,-0.0068882667,-9.703665,-0.09248092,0.073577784,-0.07499857,156.11012,47.536938,100.88965,0.034985516,0.064545624,0.004654614,22.603163,22.603163
234976930,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.86,6416.86,4.0521917,0.06811274,9.143366e-08,0.035040587,0.08331321,-10.457918,-0.07362603,-0.19326043,-0.0067651975,151.68892,59.9266,133.75468,0.062181637,0.13043906,0.007728805,22.562296,22.562296
235916918,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.86,6416.86,3.9565148,0.07312241,1.4460149e-07,-0.12716389,0.08513602,-9.346421,0.08704671,0.49508032,0.14561978,129.76846,61.24,45.050755,0.04063072,0.11612149,0.006397763,22.540806,22.540806
236946939,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.864,6416.864,4.4765434,0.07660184,1.0339722e-07,0.15099083,0.018654376,-10.093046,0.025397237,0.045047075,0.014768137,160.38515,73.642715,104.02517,0.08656873,0.2033176,0.011831534,22.543983,22.543983
237986914,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.871,6416.871,3.7481046,0.06423415,4.3514735e-08,-0.21915436,0.04944857,-10.110953,-0.098386236,-0.059245445,0.031107537,167.69707,88.53707,112.23542,0.064373456,0.048456956,0.0082662385,22.53881,22.53881
238921932,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.8667,6416.8667,3.7687657,0.06431637,8.8612325e-08,-0.2737018,-0.34316704,-9.695539,0.080932364,-0.02157,-0.06442348,135.55644,78.15728,70.8454,0.10840654,0.06446635,0.006181483,22.539433,22.539433
239961950,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.8906,6416.8906,3.7906723,0.06658813,1.2857399e-07,-0.29467207,-0.326343,-10.725029,-0.35764608,-0.088447586,-0.047933992,131.87625,42.316216,137.69943,0.048387043,0.078540795,0.0061356802,22.56575,22.56575
240996932,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.903,6416.903,3.2924745,0.05771841,4.1774904e-08,-0.050084263,-0.26205674,-10.152738,-0.15750007,-0.046805598,0.026420914,139.15053,47.79847,114.43226,0.056750737,0.04876174,0.004539067,22.551273,22.551273
241926913,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.9106,6416.9106,3.3357434,0.058495745,2.2921705e-08,-0.2967472,0.0156127885,-10.163322,-0.08041471,0.020074619,0.030782638,134.3403,52.97251,112.32468,0.028821185,0.042633135,0.008603326,22.551296,22.551296
242961941,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.9014,6416.9014,3.4531984,0.05908006,3.2278173e-08,-0.1563912,0.095979765,-10.126224,0.0123909,0.025135549,-0.05353398,100.6829,59.7937,80.29887,0.05331917,0.04262275,0.0065647145,22.541893,22.541893
243901938,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.9014,6416.9014,4.517579,0.081996426,2.3048715e-07,-0.21360917,0.23719221,-9.943384,0.36729538,0.14740638,0.044267025,483.645,90.40266,259.5212,0.083346196,0.16637188,0.0064163078,22.514053,22.514053
244926943,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.927,6416.927,4.698093,0.07559262,4.8703274e-08,-0.90083855,0.28108755,-9.989381,0.075155646,-0.0045256084,0.021217886,334.02023,88.71841,147.52425,0.08062184,0.11495785,0.012781296,22.518612,22.518612
245966918,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.95,6416.95,4.2158294,0.065406896,3.8440067e-08,-0.24306607,0.16808659,-9.983094,-0.08409578,-0.014561458,-0.008179157,203.04802,52.05033,107.25682,0.032555122,0.091849156,0.009821814,22.519619,22.519619
246901957,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.337,6417.337,4.308766,0.081468955,1.7148902e-07,0.086243585,-0.2645186,-10.150181,-0.55837107,-0.19442223,-0.06490043,133.78986,33.155796,95.10071,0.0690597,0.055782076,0.0024594178,22.50112,22.50112
247951917,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6416.5293,6416.5293,3.0625248,0.055844784,2.4612758e-08,-0.2784654,-0.23624974,-10.459678,-0.10100174,-0.046424255,-0.019638253,97.03407,44.394184,78.97027,0.027702864,0.042869702,0.0027017903,22.506168,22.506168
248996931,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.4155,6417.4155,3.100101,0.055223625,1.5660751e-08,-0.23730862,0.027976234,-10.175533,0.018034734,0.0147355925,0.06312866,35.625168,19.390013,31.02269,0.013363521,0.010226551,0.0034705924,22.496998,22.496998
249931920,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.814,6417.814,3.5312624,0.054604493,2.8277345e-08,-0.36821097,0.057159405,-10.150532,0.014285204,0.09303936,-0.01802575,100.80011,53.98699,73.088394,0.03547716,0.032956343,0.008638513,22.499975,22.499975
250971961,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.6196,6417.6196,3.9378266,0.05513962,1.9236897e-08,-0.41887724,0.17951524,-9.593455,0.03053601,-0.0014251233,0.005616252,203.73361,38.68084,118.50639,0.03052557,0.07760183,0.008924033,22.489601,22.489601
251911917,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.441,6417.441,3.8617444,0.06082402,2.5770998e-08,-0.42290986,-0.06516215,-9.839587,0.027473548,-0.0056557986,0.011260031,241.48503,78.52156,163.3919,0.057502665,0.06057839,0.015032139,22.471972,22.471972
252941931,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.3984,6417.3984,4.179636,0.06417603,2.9969396e-08,-0.5574442,-0.1966325,-10.100267,-0.021964354,0.031520363,0.016593985,230.75249,65.58437,130.00511,0.07451303,0.08519903,0.009338369,22.488756,22.488756
253976920,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.6694,6417.6694,4.628657,0.06631338,7.2376686e-08,-0.6648139,-0.019311264,-10.071501,-0.2387259,-0.0650157,0.04848631,203.92496,103.346344,177.57025,0.08836478,0.042915024,0.0104302475,22.46735,22.46735
254916938,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.583,6417.583,4.6523666,0.06965641,4.0346325e-08,-0.7784958,0.027134396,-10.613828,0.069798216,0.013545561,-0.030224282,436.14264,144.03673,226.61911,0.10988285,0.08168922,0.021964254,22.463905,22.463905
255956928,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.4707,6417.4707,5.9344845,0.091595866,5.3016226e-08,-0.88960737,0.038428605,-10.442386,0.11284373,0.021998672,-0.006534102,279.5307,144.76317,214.03581,0.17608538,0.089213245,0.017023409,22.461483,22.461483
257936917,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.6465,6417.6465,5.3931937,0.08560805,1.8476196e-07,-0.4066515,0.3808028,-12.545235,0.4356512,0.28191847,6.8848254e-05,1047.9595,223.68796,344.57474,0.0710261,0.093164906,0.07341993,22.45638,22.45638
258976955,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.572,6417.572,4.2237587,0.06915762,4.9181065e-08,-0.54847854,0.08703661,-9.832554,-0.14587949,0.013492502,-0.032141823,175.88055,71.702034,92.148506,0.09308243,0.046123743,0.009819362,22.446016,22.446016
259916916,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.5327,6417.5327,4.022455,0.06415198,3.179116e-08,-0.49478814,0.1382089,-9.8497505,-0.010252141,-0.067679346,0.015118982,329.45087,42.953125,204.50258,0.06085788,0.10349399,0.0054456983,22.438578,22.438578
260961939,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.62,6417.62,4.779,0.07556581,7.6018225e-08,-0.16088665,0.35587755,-9.54153,-0.19564196,0.13714384,0.010898865,216.41019,80.027985,120.45026,0.105627075,0.084234245,0.01299041,22.434961,22.434961
261996914,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.581,6417.581,4.1326885,0.07244951,3.204795e-08,-0.16539642,0.2231135,-9.921413,0.047486816,-0.04922098,0.0038847106,114.060684,59.442787,131.90886,0.056399677,0.0737504,0.008738516,22.439072,22.439072
262931946,3407898,3407898,0,0,0,0,0,0,0,0,800.00006,800.00006,6417.537,6417.537,4.196505,0.07039349,3.059903e-08,-0.38076198,0.25458506,-10.22574,-0.0677097,0.0546294,0.026989192,91.36814,108.819374,158.62471,0.10854142,0.03260653,0.007196927,22.407122,22.407122
263976920,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.569,6417.569,4.880665,0.076775275,3.755719e-08,-0.57703567,0.23173322,-9.902943,0.038501635,-0.008957046,-0.05245122,267.54727,118.294754,149.81723,0.06545783,0.097575046,0.01253954,22.411581,22.411581
264906924,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.534,6417.534,4.6631236,0.07732369,4.0103913e-08,-0.49970934,0.1206333,-9.528683,0.020269137,0.0126820095,0.020647367,166.51201,97.998535,171.30807,0.12911536,0.07098697,0.011874647,22.40885,22.40885
265946921,3407898,3407898,0,0,0,0,0,0,0,0,799.99994,799.99994,6417.4756,6417.4756,4.576685,0.07586359,5.971168e-08,-0.38540065,0.1415657,-9.788194,-0.010286756,0.17918846,0.0177318,302.80057,123.20903,175.59149,0.091779806,0.07844873,0.017444173,22.37624,22.37624
266981928,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.4844,6417.4844,4.520915,0.0759051,3.11983e-08,-0.8481624,0.1654114,-10.216859,0.022806525,0.0015759699,-0.0041754115,188.33867,45.13013,121.514946,0.102156825,0.08532275,0.0062059364,22.40591,22.40591
267911946,3407898,3407898,0,0,0,0,0,0,0,0,799.9994,799.9994,6417.4517,6417.4517,3.603571,0.061296497,3.746396e-08,-0.25622854,0.27637008,-10.002946,-0.0014653946,-0.09598924,0.00922042,109.96316,54.054787,91.8474,0.05962511,0.05327936,0.0044038827,22.379848,22.379848
268956917,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.4404,6417.4404,4.004907,0.06996033,2.7531576e-07,0.05815646,-0.033905752,-10.246789,-0.24472149,1.0190033,0.19461168,275.97287,120.558365,193.03061,0.07166721,0.13608898,0.016300095,22.385593,22.385593
269991930,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.506,6417.506,3.817353,0.06526522,2.7892085e-07,0.06485713,0.118651204,-10.160628,-0.059483767,-0.07584596,0.9401281,74.76648,29.974699,51.00797,0.045168545,0.029857488,0.0095877135,22.396994,22.396994
270931919,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.467,6417.467,3.8264475,0.065881774,3.5731907e-07,0.033267707,0.09760236,-10.228817,-0.051618353,-0.026270475,1.052471,70.0847,36.4002,57.102936,0.03146089,0.05549764,0.006297761,22.372671,22.372671
271966936,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.468,6417.468,3.8166156,0.0642902,5.295498e-07,0.21929592,-0.060622267,-9.826026,-0.03000688,-0.008070944,0.92955726,174.66685,62.60593,96.10314,0.04937057,0.14723276,0.0041338946,22.377205,22.377205
272906913,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.4756,6417.4756,3.905023,0.058840137,3.9642853e-07,0.21198836,-0.29670903,-9.827072,-0.013520226,-0.021120872,0.99344665,144.00806,61.083096,122.960365,0.056777205,0.07102857,0.006571728,22.36292,22.36292
273941930,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.4365,6417.4365,4.1797886,0.06501406,3.7384586e-07,0.3090753,-0.23843206,-9.772833,-0.009042582,0.01091195,0.9053065,216.00267,103.083015,150.96829,0.035229836,0.06958209,0.009179482,22.359423,22.359423
274981913,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.4927,6417.4927,3.4312115,0.058294814,3.6620924e-07,-0.2578901,-0.12991568,-9.982918,-0.041947376,-0.004257688,1.0565221,63.066723,58.76157,53.930264,0.05735798,0.033384636,0.004930362,22.360832,22.360832
275911929,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.489,6417.489,3.9326193,0.061000988,4.2091065e-07,-0.6042113,0.06893697,-9.867576,0.032740984,0.02700271,0.90235686,306.32648,59.875546,151.73657,0.10109994,0.10282848,0.006498664,22.333181,22.333181
276961935,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.467,6417.467,4.1953554,0.075181566,5.0580144e-07,0.00047245622,0.13762851,-10.208813,-0.008812765,0.030501392,0.98036134,143.8198,65.24836,76.12183,0.0921171,0.07863173,0.0139194,22.330828,22.330828
277991932,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.473,6417.473,4.971541,0.07944475,2.8199896e-08,0.21208042,0.03069992,-10.219234,0.059279375,0.059758894,0.009133401,178.89926,100.09804,140.72809,0.07847153,0.06600639,0.01160345,22.303207,22.303207
278926917,3407898,3407898,0,0,0,0,0,0,0,0,800.0,800.0,6417.471,6417.471,4.3145957,0.06650474,4.107875e-08,0.13305937,0.18276617,-9.828198,-0.07119686,0.01630129,-0.036620867,174.05682,119.87864,143.3638,0.056776244,0.07170834,0.011716212,22.307297,22.307297
